Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A2H_006_Line_Y_500m,MYD17A2H_006_Sample_X_500m,MYD17A2H_006_Gpp_500m,MYD17A2H_006_PsnNet_500m,MYD17A2H_006_Psn_QC_500m,MYD17A2H_006_Psn_QC_500m_bitmask,MYD17A2H_006_Psn_QC_500m_MODLAND,MYD17A2H_006_Psn_QC_500m_MODLAND_Description,MYD17A2H_006_Psn_QC_500m_Sensor,MYD17A2H_006_Psn_QC_500m_Sensor_Description,MYD17A2H_006_Psn_QC_500m_DeadDetector,MYD17A2H_006_Psn_QC_500m_DeadDetector_Description,MYD17A2H_006_Psn_QC_500m_CloudState,MYD17A2H_006_Psn_QC_500m_CloudState_Description,MYD17A2H_006_Psn_QC_500m_SCF_QC,MYD17A2H_006_Psn_QC_500m_SCF_QC_Description
DBF,AU-Lox,-34.4704,140.6551,2011-12-27,h29v12,1072.0,1430.0,0.024000000208616257,0.014499999582767487,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-01-01,h29v12,1072.0,1430.0,0.032099999487400055,0.016699999570846558,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-01-09,h29v12,1072.0,1430.0,0.044599998742341995,0.03519999980926514,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-01-17,h29v12,1072.0,1430.0,0.03319999948143959,0.014499999582767487,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-01-25,h29v12,1072.0,1430.0,0.04360000044107437,0.02630000002682209,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-02-02,h29v12,1072.0,1430.0,0.04839999973773956,0.03830000013113022,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-02-10,h29v12,1072.0,1430.0,0.03759999945759773,0.025200000032782555,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-02-18,h29v12,1072.0,1430.0,0.026999998837709427,0.00989999994635582,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-02-26,h29v12,1072.0,1430.0,0.01979999989271164,0.013700000010430813,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-03-05,h29v12,1072.0,1430.0,0.047599997371435165,0.03779999911785126,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-03-13,h29v12,1072.0,1430.0,0.03579999879002571,0.02539999969303608,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-03-21,h29v12,1072.0,1430.0,0.03929999843239784,0.030799999833106995,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-03-29,h29v12,1072.0,1430.0,0.032499998807907104,0.020399998873472214,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-04-06,h29v12,1072.0,1430.0,0.02630000002682209,0.022199999541044235,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-04-14,h29v12,1072.0,1430.0,0.018400000408291817,0.014299999922513962,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-04-22,h29v12,1072.0,1430.0,0.01249999925494194,0.011299999430775642,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-04-30,h29v12,1072.0,1430.0,0.0037999998312443495,0.0031999999191612005,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-05-08,h29v12,1072.0,1430.0,0.00969999935477972,0.008499999530613422,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-05-16,h29v12,1072.0,1430.0,0.012000000104308128,0.010199999436736107,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-05-24,h29v12,1072.0,1430.0,0.009999999776482582,0.008599999360740185,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-06-01,h29v12,1072.0,1430.0,0.007499999832361937,0.006599999964237213,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-06-09,h29v12,1072.0,1430.0,0.007899999618530273,0.006899999920278788,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-06-17,h29v12,1072.0,1430.0,0.006599999964237213,0.005499999970197678,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-06-25,h29v12,1072.0,1430.0,0.008299999870359898,0.0072999997064471245,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-07-03,h29v12,1072.0,1430.0,0.0071000000461936,0.006300000008195639,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-07-11,h29v12,1072.0,1430.0,0.006799999624490738,0.006000000052154064,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-07-19,h29v12,1072.0,1430.0,0.009399999864399433,0.00839999970048666,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-07-27,h29v12,1072.0,1430.0,0.011399999260902405,0.009800000116229057,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-08-04,h29v12,1072.0,1430.0,0.015599999576807022,0.013399999588727951,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-08-12,h29v12,1072.0,1430.0,0.013100000098347664,0.011399999260902405,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-08-20,h29v12,1072.0,1430.0,0.01599999889731407,0.014099999330937862,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-08-28,h29v12,1072.0,1430.0,0.02070000022649765,0.017899999395012856,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-09-05,h29v12,1072.0,1430.0,0.029999999329447746,0.02499999850988388,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-09-13,h29v12,1072.0,1430.0,0.03889999911189079,0.03240000084042549,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-09-21,h29v12,1072.0,1430.0,0.03590000048279762,0.027799999341368675,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-09-29,h29v12,1072.0,1430.0,0.03480000048875809,0.0284000001847744,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-10-07,h29v12,1072.0,1430.0,0.022499999031424522,0.01939999870955944,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-10-15,h29v12,1072.0,1430.0,0.03689999878406525,0.026899999007582664,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-10-23,h29v12,1072.0,1430.0,0.028999999165534973,0.021199999377131462,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-10-31,h29v12,1072.0,1430.0,0.03989999741315842,0.02419999986886978,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-11-08,h29v12,1072.0,1430.0,0.04019999876618385,0.03139999881386757,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-11-16,h29v12,1072.0,1430.0,0.05069999769330025,0.03720000013709068,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-11-24,h29v12,1072.0,1430.0,0.019999999552965164,0.008999999612569809,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-12-02,h29v12,1072.0,1430.0,0.053700000047683716,0.04079999774694443,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-12-10,h29v12,1072.0,1430.0,0.02290000021457672,0.014699999243021011,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-12-18,h29v12,1072.0,1430.0,0.04179999977350235,0.02239999920129776,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2012-12-26,h29v12,1072.0,1430.0,0.03189999982714653,0.02290000021457672,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-01-01,h29v12,1072.0,1430.0,0.01769999973475933,0.0,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-01-09,h29v12,1072.0,1430.0,0.024799998849630356,0.013599999248981476,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-01-17,h29v12,1072.0,1430.0,0.03059999831020832,0.016200000420212746,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-01-25,h29v12,1072.0,1430.0,0.054099999368190765,0.04389999806880951,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-02-02,h29v12,1072.0,1430.0,0.03199999779462814,0.01679999940097332,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-02-10,h29v12,1072.0,1430.0,0.0279999990016222,0.010300000198185444,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-02-18,h29v12,1072.0,1430.0,0.021199999377131462,0.00969999935477972,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-02-26,h29v12,1072.0,1430.0,0.032099999487400055,0.018400000408291817,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-03-06,h29v12,1072.0,1430.0,0.017999999225139618,0.0037999998312443495,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-03-14,h29v12,1072.0,1430.0,0.03199999779462814,0.02499999850988388,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-03-22,h29v12,1072.0,1430.0,0.026200000196695328,0.019299998879432678,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-03-30,h29v12,1072.0,1430.0,0.029199998825788498,0.022599998861551285,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-04-07,h29v12,1072.0,1430.0,0.019600000232458115,0.011599999852478504,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-04-15,h29v12,1072.0,1430.0,0.023000000044703484,0.019600000232458115,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-04-23,h29v12,1072.0,1430.0,0.01979999989271164,0.01640000008046627,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-05-01,h29v12,1072.0,1430.0,0.019299998879432678,0.015799999237060547,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-05-09,h29v12,1072.0,1430.0,0.014599999412894249,0.011899999342858791,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-05-17,h29v12,1072.0,1430.0,0.016599999740719795,0.013599999248981476,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-05-25,h29v12,1072.0,1430.0,0.0072999997064471245,0.005799999926239252,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-06-02,h29v12,1072.0,1430.0,0.017799999564886093,0.0142000000923872,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-06-10,h29v12,1072.0,1430.0,0.013100000098347664,0.010599999688565731,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-06-18,h29v12,1072.0,1430.0,0.010900000110268593,0.00930000003427267,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-06-26,h29v12,1072.0,1430.0,0.012999999336898327,0.010999999940395355,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-07-04,h29v12,1072.0,1430.0,0.010799999348819256,0.009200000204145908,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-07-12,h29v12,1072.0,1430.0,0.014599999412894249,0.012000000104308128,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-07-20,h29v12,1072.0,1430.0,0.010599999688565731,0.008999999612569809,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-07-28,h29v12,1072.0,1430.0,0.009599999524652958,0.008700000122189522,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-08-05,h29v12,1072.0,1430.0,0.012399999424815178,0.011099999770522118,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-08-13,h29v12,1072.0,1430.0,0.016099998727440834,0.0139999995008111,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-08-21,h29v12,1072.0,1430.0,0.02019999921321869,0.01719999872148037,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-08-29,h29v12,1072.0,1430.0,0.028599999845027924,0.02369999885559082,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-09-06,h29v12,1072.0,1430.0,0.03240000084042549,0.02579999901354313,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-09-14,h29v12,1072.0,1430.0,0.05570000037550926,0.03849999979138374,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-09-22,h29v12,1072.0,1430.0,0.03799999877810478,0.03009999915957451,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-09-30,h29v12,1072.0,1430.0,0.041099999099969864,0.03350000083446503,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-10-08,h29v12,1072.0,1430.0,0.05049999803304672,0.03969999775290489,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-10-16,h29v12,1072.0,1430.0,0.03920000046491623,0.028299998492002487,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-10-24,h29v12,1072.0,1430.0,0.054999999701976776,0.046699997037649155,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-11-01,h29v12,1072.0,1430.0,0.044099997729063034,0.03019999898970127,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-11-09,h29v12,1072.0,1430.0,0.04739999771118164,0.04019999876618385,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-11-17,h29v12,1072.0,1430.0,0.054099999368190765,0.041099999099969864,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-11-25,h29v12,1072.0,1430.0,0.030399998649954796,0.01640000008046627,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-12-03,h29v12,1072.0,1430.0,0.04879999905824661,0.035599999129772186,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-12-11,h29v12,1072.0,1430.0,0.0421999990940094,0.029600000008940697,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,AU-Lox,-34.4704,140.6551,2013-12-19,h29v12,1072.0,1430.0,0.0210999995470047,0.009499999694526196,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
