"time","cumNEE"
0.553424657534151,-106.9445973
0.556164383561736,-108.5867573
0.558904109589093,-109.9583473
0.561643835616451,-112.2554473
0.564383561643808,-113.4679073
0.567123287671166,-114.5761373
0.569863013698523,-114.4337283
0.572602739726108,-116.3503683
0.575342465753465,-116.4002853
0.578082191780823,-115.3794153
0.58082191780818,-114.3835433
0.583561643835537,-116.6241133
0.586301369863122,-118.9140933
0.589041095890479,-117.3386133
0.591780821917837,-117.0293983
0.594520547945194,-118.7661983
0.597260273972552,-120.1881583
0.599999999999909,-121.3310083
0.602739726027494,-121.4294512
0.605479452054851,-121.9125292
0.608219178082209,-123.4269092
0.610958904109566,-123.8895472
0.613698630136923,-125.6417272
0.616438356164281,-126.0390742
0.619178082191866,-127.1400642
0.621917808219223,-128.9638442
0.62465753424658,-130.1158642
0.627397260273938,-132.0313842
0.630136986301295,-132.1633592
0.63287671232888,-134.3131592
0.635616438356237,-135.5448192
0.638356164383595,-137.2024292
0.641095890410952,-139.4106592
0.643835616438309,-140.2945972
0.646575342465667,-140.2384654
0.649315068493252,-140.9947164
0.652054794520609,-141.1209694
0.654794520547966,-140.7116514
0.657534246575324,-142.2430014
0.660273972602681,-142.4252564
0.663013698630039,-143.7400564
0.665753424657623,-144.6781764
0.668493150684981,-146.0147264
0.671232876712338,-147.0025534
0.673972602739696,-150.3629034
0.676712328767053,-152.2088334
0.67945205479441,-153.2570734
0.682191780821995,-154.4426834
0.684931506849352,-157.3950334
0.68767123287671,-158.7488534
0.690410958904067,-159.5804844
0.693150684931425,-161.1634744
0.695890410959009,-161.079472
0.698630136986367,-163.133932
0.701369863013724,-165.365562
0.704109589041082,-168.402512
0.706849315068439,-170.162032
0.709589041095796,-170.997448
0.712328767123381,-172.441218
0.715068493150739,-171.288288
0.717808219178096,-170.007748
0.720547945205453,-172.520368
0.723287671232811,-173.943468
0.726027397260168,-175.120678
0.728767123287753,-175.792241
0.73150684931511,-176.433533
0.734246575342468,-178.502963
0.736986301369825,-178.298752
0.739726027397182,-177.720553
0.742465753424767,-178.303235
0.745205479452125,-179.615425
0.747945205479482,-181.550505
0.750684931506839,-183.376755
0.753424657534197,-185.102285
0.756164383561554,-186.824465
0.758904109589139,-188.376395
0.761643835616496,-189.375366
0.764383561643854,-188.295676
0.767123287671211,-189.909996
0.769863013698568,-191.151866
0.772602739725926,-192.513906
0.775342465753511,-193.518576
0.778082191780868,-194.718366
0.780821917808225,-195.790726
0.783561643835583,-196.908516
0.78630136986294,-197.237263
0.789041095890298,-196.895269
0.791780821917882,-196.88685788
0.79452054794524,-196.87131858
0.797260273972597,-196.70050758
0.799999999999955,-196.54986358
0.802739726027312,-196.78354958
0.805479452054897,-197.26895458
0.808219178082254,-197.63199758
0.810958904109611,-198.17018058
0.813698630136969,-198.60816358
0.816438356164326,-198.57714378
0.819178082191684,-199.09853178
0.821917808219268,-199.50886478
0.824657534246626,-199.21574978
0.827397260273983,-199.16224548
0.830136986301341,-198.75829848
0.832876712328698,-198.59575748
0.835616438356055,-198.24059648
0.83835616438364,-198.17203828
0.841095890410998,-197.95592928
0.843835616438355,-197.87779168
0.846575342465712,-197.83765408
0.84931506849307,-197.72329608
0.852054794520654,-197.66876828
0.854794520548012,-197.65869218
0.857534246575369,-197.36343418
0.860273972602727,-197.05954718
0.863013698630084,-196.94999118
0.865753424657441,-196.70533418
0.868493150685026,-196.52640018
0.871232876712384,-196.25675318
0.873972602739741,-196.256057284
0.876712328767098,-195.922616284
0.879452054794456,-195.231520284
0.882191780821813,-194.822990284
0.884931506849398,-194.530608284
0.887671232876755,-194.074308284
0.890410958904113,-193.610582284
0.89315068493147,-193.152372284
0.895890410958827,-192.737066284
0.898630136986412,-192.295255284
0.90136986301377,-191.752763284
0.904109589041127,-191.290114284
0.906849315068484,-190.746535284
0.909589041095842,-190.231354284
0.912328767123199,-189.603454284
0.915068493150784,-189.079252284
0.917808219178141,-188.491497284
0.920547945205499,-188.037161284
0.923287671232856,-187.594955284
0.926027397260214,-187.250784284
0.928767123287571,-186.590948284
0.931506849315156,-186.067659284
0.934246575342513,-185.737715284
0.93698630136987,-185.328633284
0.939726027397228,-184.839411284
0.942465753424585,-184.336230284
0.945205479451943,-183.905567284
0.947945205479527,-183.475258284
0.950684931506885,-183.055088284
0.953424657534242,-182.706389284
0.9561643835616,-182.398642284
0.958904109588957,-182.030096284
0.961643835616542,-181.707705284
0.964383561643899,-181.299543284
0.967123287671257,-180.852944284
0.969863013698614,-180.519496284
0.972602739725971,-180.163146284
0.975342465753329,-179.801439284
0.978082191780913,-179.329997284
0.980821917808271,-178.743042284
0.983561643835628,-178.250140284
0.986301369862986,-177.744994284
0.989041095890343,-177.181728284
0.9917808219177,-176.578702284
0.994520547945285,-176.221004284
0.997260273972643,-175.740463284
1,-175.306605284
1.00273224043713,-174.923407284
1.00546448087425,-174.653364284
1.00819672131138,-174.275765284
1.01092896174873,-173.948066284
1.01366120218586,-173.820491284
1.01639344262298,-173.496537284
1.01912568306011,-173.162491284
1.02185792349724,-172.772501284
1.02459016393436,-172.571898284
1.02732240437149,-172.204544284
1.03005464480884,-171.824719284
1.03278688524597,-171.469752284
1.03551912568309,-170.859558284
1.03825136612022,-170.440472284
1.04098360655735,-169.853898284
1.04371584699447,-169.238765284
1.0464480874316,-168.540444284
1.04918032786895,-167.927901284
1.05191256830608,-167.489514284
1.05464480874321,-167.033137284
1.05737704918033,-166.511072284
1.06010928961746,-166.135846284
1.06284153005458,-165.771184284
1.06557377049171,-165.266736284
1.06830601092906,-164.836860284
1.07103825136619,-164.308456284
1.07377049180332,-163.755795284
1.07650273224044,-163.110398284
1.07923497267757,-162.695518284
1.08196721311469,-162.517893284
1.08469945355182,-162.179857284
1.08743169398917,-161.513854284
1.0901639344263,-161.348406284
1.09289617486343,-160.892953284
1.09562841530055,-160.282717284
1.09836065573768,-159.862085284
1.1010928961748,-159.356934284
1.10382513661193,-158.822819284
1.10655737704928,-158.338696284
1.10928961748641,-157.896644284
1.11202185792354,-157.469669284
1.11475409836066,-156.887452284
1.11748633879779,-156.501224284
1.12021857923492,-156.255716284
1.12295081967204,-155.696436284
1.1256830601094,-155.065360284
1.12841530054652,-154.537791284
1.13114754098365,-153.986009284
1.13387978142077,-153.449387284
1.1366120218579,-152.946849284
1.13934426229503,-152.383211284
1.14207650273215,-151.625355284
1.14480874316951,-151.102697284
1.14754098360663,-150.459858284
1.15027322404376,-149.970966284
1.15300546448088,-149.672642284
1.15573770491801,-149.098500284
1.15846994535514,-148.477184284
1.16120218579226,-147.934831284
1.16393442622962,-147.396756284
1.16666666666674,-146.953182284
1.16939890710387,-146.424778284
1.17213114754099,-145.866373284
1.17486338797812,-145.286040284
1.17759562841525,-144.875418284
1.18032786885237,-144.284340284
1.18306010928973,-143.798637284
1.18579234972685,-143.335861284
1.18852459016398,-142.853084284
1.19125683060111,-142.455527284
1.19398907103823,-142.077639284
1.19672131147536,-141.742195284
1.19945355191248,-141.264517284
1.20218579234984,-140.742214284
1.20491803278696,-140.080758284
1.20765027322409,-139.522711284
1.21038251366122,-139.047550284
1.21311475409834,-138.550071284
1.21584699453547,-138.040529284
1.21857923497259,-137.536983284
1.22131147540995,-136.913611284
1.22404371584707,-136.381434284
1.2267759562842,-135.734935284
1.22950819672133,-135.096966284
1.23224043715845,-134.765005284
1.23497267759558,-134.154093284
1.2377049180327,-133.504354284
1.24043715847006,-132.909005284
1.24316939890718,-132.365611284
1.24590163934431,-131.829515284
1.24863387978144,-131.258801284
1.25136612021856,-130.635583284
1.25409836065569,-129.932033284
1.25683060109282,-129.192428284
1.25956284152994,-128.451510284
1.2622950819673,-127.752905284
1.26502732240442,-127.073974284
1.26775956284155,-126.296684284
1.27049180327867,-125.495887284
1.2732240437158,-125.116054284
1.27595628415293,-124.742763284
1.27868852459005,-124.368835284
1.28142076502741,-124.526704284
1.28415300546453,-125.073669284
1.28688524590166,-124.360700284
1.28961748633878,-124.453738184
1.29234972677591,-124.871469184
1.29508196721304,-125.600230184
1.29781420765016,-125.215548184
1.30054644808752,-126.267688184
1.30327868852464,-126.312067384
1.30601092896177,-125.949038384
1.30874316939889,-127.374238384
1.31147540983602,-127.525791384
1.31420765027315,-128.128420384
1.31693989071027,-129.030593384
1.31967213114763,-130.660363384
1.32240437158475,-131.999023384
1.32513661202188,-133.242143384
1.32786885245901,-132.985130384
1.33060109289613,-134.341890384
1.33333333333326,-136.479260384
1.33606557377038,-138.923350384
1.33879781420774,-140.742490384
1.34153005464486,-142.888380384
1.34426229508199,-146.158380384
1.34699453551912,-150.089670384
1.34972677595624,-149.582835384
1.35245901639337,-152.196355384
1.35519125683049,-155.702075384
1.35792349726785,-157.722055384
1.36065573770497,-157.169445384
1.3633879781421,-159.503975384
1.36612021857923,-162.457045384
1.36885245901635,-166.161905384
1.37158469945348,-168.871965384
1.3743169398906,-168.572431384
1.37704918032796,-168.997661384
1.37978142076508,-172.516061384
1.38251366120221,-175.331531384
1.38524590163934,-179.562831384
1.38797814207646,-183.418531384
1.39071038251359,-186.454821384
1.39344262295072,-188.789901384
1.39617486338807,-192.628791384
1.3989071038252,-195.878641384
1.40163934426232,-200.216271384
1.40437158469945,-201.970141384
1.40710382513657,-203.081611384
1.4098360655737,-204.438101384
1.41256830601083,-205.587941384
1.41530054644818,-209.906621384
1.41803278688531,-212.697251384
1.42076502732243,-214.811951384
1.42349726775956,-217.157551384
1.42622950819668,-219.477481384
1.42896174863381,-220.962801384
1.43169398907094,-221.723744384
1.43442622950829,-222.383350384
1.43715846994542,-225.246730384
1.43989071038254,-228.927320384
1.44262295081967,-231.870090384
1.44535519125679,-234.373050384
1.44808743169392,-237.590530384
1.45081967213105,-240.962790384
1.4535519125684,-243.981200384
1.45628415300553,-242.733030384
1.45901639344265,-244.595860384
1.46174863387978,-247.874450384
1.46448087431691,-250.945410384
1.46721311475403,-253.166350384
1.46994535519116,-256.845810384
1.47267759562851,-259.626930384
1.47540983606564,-261.495810384
1.47814207650276,-263.203210384
1.48087431693989,-264.605360384
1.48360655737702,-264.487991384
1.48633879781414,-267.947221384
1.48907103825127,-271.466481384
1.49180327868862,-273.594211384
1.49453551912575,-275.313201384
1.49726775956287,-277.649181384
1.5,-279.044291384
1.50273224043713,-280.277721384
1.50546448087425,-282.057991384
1.50819672131138,-284.194041384
1.51092896174873,-284.900899384
1.51366120218586,-285.496536384
1.51639344262298,-286.904016384
1.51912568306011,-290.035616384
1.52185792349724,-292.583466384
1.52459016393436,-294.254846384
1.52732240437149,-295.835606384
1.53005464480884,-296.584672384
1.53278688524597,-296.668657084
1.53551912568309,-295.929442084
1.53825136612022,-295.271156084
1.54098360655735,-296.117477084
1.54371584699447,-297.546887084
1.5464480874316,-298.807337084
1.54918032786895,-301.388767084
1.55191256830608,-302.755647084
1.55464480874321,-305.109477084
1.55737704918033,-306.113757084
1.56010928961746,-307.028541084
1.56284153005458,-307.741801084
1.56557377049171,-308.830231084
1.56830601092906,-310.599341084
1.57103825136619,-311.461051084
1.57377049180332,-313.199041084
1.57650273224044,-314.742261084
1.57923497267757,-315.609158084
1.58196721311469,-316.095799084
1.58469945355182,-315.129614084
1.58743169398917,-314.681340084
1.5901639344263,-315.868360084
1.59289617486343,-317.458260084
1.59562841530055,-318.754560084
1.59836065573768,-318.904683084
1.6010928961748,-318.619339084
1.60382513661193,-318.560676084
1.60655737704928,-319.167758084
1.60928961748641,-319.668017084
1.61202185792354,-320.494306084
1.61475409836066,-321.713836084
1.61748633879779,-322.154822084
1.62021857923492,-322.976201084
1.62295081967204,-324.524811084
1.6256830601094,-324.956051084
1.62841530054652,-326.294951084
1.63114754098365,-327.997381084
1.63387978142077,-330.528181084
1.6366120218579,-332.768061084
1.63934426229503,-334.607211084
1.64207650273215,-336.607221084
1.64480874316951,-338.037361084
1.64754098360663,-339.262461084
1.65027322404376,-340.450291084
1.65300546448088,-342.191651084
1.65573770491801,-343.179105084
1.65846994535514,-344.250575084
1.66120218579226,-345.782295084
1.66393442622962,-346.692138084
1.66666666666674,-348.275148084
1.66939890710387,-350.865208084
1.67213114754099,-352.973508084
1.67486338797812,-354.488218084
1.67759562841525,-354.740665084
1.68032786885237,-356.916175084
1.68306010928973,-359.193025084
1.68579234972685,-361.346085084
1.68852459016398,-363.860605084
1.69125683060111,-365.133185084
1.69398907103823,-367.076475084
1.69672131147536,-368.098595084
1.69945355191248,-368.777029084
1.70218579234984,-370.463829084
1.70491803278696,-370.264599084
1.70765027322409,-370.002539084
1.71038251366122,-370.044458784
1.71311475409834,-372.043538784
1.71584699453547,-373.104588784
1.71857923497259,-373.497922784
1.72131147540995,-374.907442784
1.72404371584707,-375.228429784
1.7267759562842,-374.876511784
1.72950819672133,-375.260445784
1.73224043715845,-376.908455784
1.73497267759558,-378.651745784
1.7377049180327,-381.071945784
1.74043715847006,-383.200205784
1.74316939890718,-384.564665784
1.74590163934431,-386.541365784
1.74863387978144,-388.138985784
1.75136612021856,-390.198885784
1.75409836065569,-392.620015784
1.75683060109282,-395.303235784
1.75956284152994,-396.451845784
1.7622950819673,-398.709985784
1.76502732240442,-399.284603784
1.76775956284155,-400.887763784
1.77049180327867,-402.255703784
1.7732240437158,-404.016953784
1.77595628415293,-404.801301784
1.77868852459005,-405.903241784
1.78142076502741,-407.176631784
1.78415300546453,-408.035480784
1.78688524590166,-408.689430784
1.78961748633878,-409.422550784
1.79234972677591,-410.176459784
1.79508196721304,-410.598058784
1.79781420765016,-411.634268784
1.80054644808752,-412.560615784
1.80327868852464,-413.199795784
1.80601092896177,-412.782825784
1.80874316939889,-412.925435784
1.81147540983602,-413.337804784
1.81420765027315,-413.929004784
1.81693989071027,-414.413209784
1.81967213114763,-414.580844784
1.82240437158475,-414.174135784
1.82513661202188,-414.508492784
1.82786885245901,-414.367775784
1.83060109289613,-413.802962784
1.83333333333326,-413.198874784
1.83606557377038,-412.684973784
1.83879781420774,-412.257809784
1.84153005464486,-411.451288784
1.84426229508199,-410.705073784
1.84699453551912,-410.159184784
1.84972677595624,-409.651251784
1.85245901639337,-409.060069784
1.85519125683049,-408.574571784
1.85792349726785,-408.068753784
1.86065573770497,-407.585927784
1.8633879781421,-407.272772784
1.86612021857923,-406.871232784
1.86885245901635,-406.346869784
1.87158469945348,-405.880730784
1.8743169398906,-405.445103784
1.87704918032796,-405.079001784
1.87978142076508,-404.712410784
1.88251366120221,-404.338440784
1.88524590163934,-403.947108784
1.88797814207646,-403.590613784
1.89071038251359,-403.207039784
1.89344262295072,-402.800697784
1.89617486338807,-402.409621784
1.8989071038252,-402.121975784
1.90163934426232,-401.858479784
1.90437158469945,-401.537812784
1.90710382513657,-401.168317784
1.9098360655737,-400.796876784
1.91256830601083,-400.299983784
1.91530054644818,-400.003104784
1.91803278688531,-399.545388784
1.92076502732243,-399.095815784
1.92349726775956,-398.615883784
1.92622950819668,-398.188396784
1.92896174863381,-397.661519784
1.93169398907094,-397.133836784
1.93442622950829,-396.697597784
1.93715846994542,-396.304555784
1.93989071038254,-395.900564784
1.94262295081967,-395.463051784
1.94535519125679,-395.245063784
1.94808743169392,-394.996130784
1.95081967213105,-394.768972784
1.9535519125684,-394.458779784
1.95628415300553,-394.163711784
1.95901639344265,-393.906636784
1.96174863387978,-393.659441784
1.96448087431691,-393.436229784
1.96721311475403,-393.121389784
1.96994535519116,-392.920006784
1.97267759562851,-392.663969784
1.97540983606564,-392.411215784
1.97814207650276,-392.114088784
1.98087431693989,-391.889157784
1.98360655737702,-391.591124784
1.98633879781414,-391.182739784
1.98907103825127,-390.823435784
1.99180327868862,-390.523554784
1.99453551912575,-390.286650784
1.99726775956287,-390.034071784
2,-389.647748784
2.00273972602736,-389.332880784
2.00547945205471,-388.895430784
2.0082191780823,-388.351770784
2.01095890410966,-387.909291784
2.01369863013701,-387.437387784
2.01643835616437,-387.042113784
2.01917808219173,-386.701704784
2.02191780821909,-386.220387784
2.02465753424667,-385.928506784
2.02739726027403,-385.665190784
2.03013698630139,-385.301297784
2.03287671232874,-384.930926784
2.0356164383561,-384.653783784
2.03835616438346,-384.302186784
2.04109589041104,-384.020842784
2.0438356164384,-383.676997784
2.04657534246576,-383.450153784
2.04931506849312,-383.316892784
2.05205479452047,-382.978233784
2.05479452054806,-382.735165784
2.05753424657541,-382.375989784
2.06027397260277,-382.148427784
2.06301369863013,-381.799100784
2.06575342465749,-381.506007784
2.06849315068484,-381.295038784
2.07123287671243,-381.046140784
2.07397260273979,-380.814888784
2.07671232876714,-380.589761784
2.0794520547945,-380.233682784
2.08219178082186,-380.031807784
2.08493150684922,-379.846244784
2.0876712328768,-379.639456784
2.09041095890416,-379.490910784
2.09315068493152,-379.156611784
2.09589041095887,-378.760431784
2.09863013698623,-378.458674784
2.10136986301359,-378.078604784
2.10410958904117,-377.869484784
2.10684931506853,-377.536374784
2.10958904109589,-377.290885784
2.11232876712324,-377.084828784
2.1150684931506,-376.804538784
2.11780821917819,-376.635343784
2.12054794520554,-376.399684784
2.1232876712329,-376.212742784
2.12602739726026,-376.028465784
2.12876712328762,-375.697197784
2.13150684931497,-375.425254784
2.13424657534256,-375.103262784
2.13698630136992,-374.827193784
2.13972602739727,-374.383292784
2.14246575342463,-374.181353784
2.14520547945199,-373.762785784
2.14794520547935,-373.406089784
2.15068493150693,-373.155321784
2.15342465753429,-372.891402784
2.15616438356165,-372.618166784
2.158904109589,-372.278331784
2.16164383561636,-372.035830784
2.16438356164394,-371.714406784
2.1671232876713,-371.488682784
2.16986301369866,-371.170968784
2.17260273972602,-370.802440784
2.17534246575337,-370.500595784
2.17808219178073,-370.154855784
2.18082191780832,-369.798021784
2.18356164383567,-369.486756784
2.18630136986303,-369.250005784
2.18904109589039,-368.983993784
2.19178082191775,-368.756932784
2.1945205479451,-368.341885784
2.19726027397269,-368.136675784
2.20000000000005,-367.817900784
2.2027397260274,-367.620927784
2.20547945205476,-367.333756784
2.20821917808212,-366.997592784
2.2109589041097,-366.534670784
2.21369863013706,-365.847125784
2.21643835616442,-365.051435784
2.21917808219177,-364.481979784
2.22191780821913,-363.922879784
2.22465753424649,-363.398506784
2.22739726027407,-362.705360784
2.23013698630143,-362.090593784
2.23287671232879,-361.521546784
2.23561643835615,-361.009621784
2.2383561643835,-360.471398784
2.24109589041086,-359.996014784
2.24383561643845,-359.318652784
2.2465753424658,-358.594392784
2.24931506849316,-357.794241784
2.25205479452052,-356.924797784
2.25479452054788,-356.060969784
2.25753424657523,-355.299817784
2.26027397260282,-354.292857784
2.26301369863017,-353.715990784
2.26575342465753,-352.936063784
2.26849315068489,-352.331188784
2.27123287671225,-351.666662784
2.27397260273983,-350.964809784
2.27671232876719,-350.347820784
2.27945205479455,-349.693491784
2.2821917808219,-348.901870784
2.28493150684926,-348.082823784
2.28767123287662,-347.074103784
2.2904109589042,-348.282283784
2.29315068493156,-349.460003784
2.29589041095892,-349.849143784
2.29863013698628,-350.028947784
2.30136986301363,-349.486678784
2.30410958904099,-349.008035784
2.30684931506858,-348.670404784
2.30958904109593,-348.780490784
2.31232876712329,-349.363369784
2.31506849315065,-350.069819784
2.317808219178,-350.965799784
2.32054794520559,-351.989639784
2.32328767123295,-353.887749784
2.3260273972603,-356.236999784
2.32876712328766,-357.891999784
2.33150684931502,-357.713595784
2.33424657534238,-358.080526784
2.33698630136996,-357.381540784
2.33972602739732,-357.818901784
2.34246575342468,-359.067261784
2.34520547945203,-360.320481784
2.34794520547939,-361.734271784
2.35068493150675,-363.780871784
2.35342465753433,-366.678021784
2.35616438356169,-370.385781784
2.35890410958905,-373.111001784
2.36164383561641,-376.380191784
2.36438356164376,-380.477661784
2.36712328767112,-384.082531784
2.3698630136987,-388.612841784
2.37260273972606,-388.855078784
2.37534246575342,-393.686368784
2.37808219178078,-395.418608784
2.38082191780813,-399.051788784
2.38356164383572,-399.556840784
2.38630136986308,-402.685320784
2.38904109589043,-405.581180784
2.39178082191779,-408.420480784
2.39452054794515,-411.956530784
2.39726027397251,-414.835920784
2.40000000000009,-416.993580784
2.40273972602745,-418.768900784
2.40547945205481,-422.022550784
2.40821917808216,-424.334530784
2.41095890410952,-427.755890784
2.41369863013688,-430.388310784
2.41643835616446,-431.995580784
2.41917808219182,-435.074020784
2.42191780821918,-437.744250784
2.42465753424653,-441.389690784
2.42739726027389,-444.868590784
2.43013698630148,-447.540740784
2.43287671232883,-450.823010784
2.43561643835619,-452.485550784
2.43835616438355,-454.246540784
2.44109589041091,-455.548510784
2.44383561643826,-458.576190784
2.44657534246585,-458.945852784
2.44931506849321,-460.840362784
2.45205479452056,-463.837222784
2.45479452054792,-466.412652784
2.45753424657528,-467.493092784
2.46027397260264,-469.953632784
2.46301369863022,-473.207652784
2.46575342465758,-476.078632784
2.46849315068494,-478.892252784
2.47123287671229,-480.162552784
2.47397260273965,-481.468502784
2.47671232876723,-483.696982784
2.47945205479459,-485.809712784
2.48219178082195,-486.748091784
2.48493150684931,-489.662561784
2.48767123287666,-491.157791784
2.49041095890402,-492.260891784
2.49315068493161,-492.795530784
2.49589041095896,-493.042381784
2.49863013698632,-492.773130784
2.50136986301368,-493.679687784
2.50410958904104,-493.459700784
2.50684931506839,-492.982648784
2.50958904109598,-492.521940784
2.51232876712334,-492.653411784
2.51506849315069,-491.628491784
2.51780821917805,-493.265451784
2.52054794520541,-493.085213784
2.52328767123277,-495.963133784
2.52602739726035,-496.178387784
2.52876712328771,-496.826747784
2.53150684931506,-499.614747784
2.53424657534242,-502.601907784
2.53698630136978,-504.777387784
2.53972602739736,-508.815957784
2.54246575342472,-510.694997784
2.54520547945208,-512.591877784
2.54794520547944,-514.261957784
2.55068493150679,-516.579957784
2.55342465753415,-517.452583784
2.55616438356174,-519.003033784
2.55890410958909,-520.461403784
2.56164383561645,-522.122633784
2.56438356164381,-524.681363784
2.56712328767117,-526.650693784
2.56986301369852,-527.588736784
2.57260273972611,-527.583648964
2.57534246575347,-528.196909964
2.57808219178082,-530.485259964
2.58082191780818,-530.320450964
2.58356164383554,-530.863529964
2.58630136986312,-532.114109964
2.58904109589048,-533.706609964
2.59178082191784,-534.483346964
2.59452054794519,-534.753004964
2.59726027397255,-534.483997964
2.59999999999991,-534.361573964
